source_dataset,source_row_id,property_family,governorate,delegation,city,location,surface_m2,rooms,bathrooms,price_tnd
tunisia_real_estate,10087,land,Nabeul,Hammamet,Hammamet,Hammamet,1000.0,0.0,0.0,280000.0
tunisia_real_estate,10089,land,Monastir,Sahline,Sahline,Sahline,549.0,0.0,0.0,356850.0
tunisia_real_estate,10100,house,Ben Arous,El Mourouj,El Mourouj,El Mourouj,97.0,,,140000.0
tunisia_real_estate,10109,apartment,Ariana,La Soukra,La Soukra,La Soukra,110.0,,,460000.0
tunisia_real_estate,10110,house,Nabeul,Nabeul,Nabeul,Nabeul,150.0,,,280000.0
tunisia_real_estate,10111,house,Manouba,Mornaguia,Mornaguia,Mornaguia,450.0,,,250000.0
tunisia_real_estate,10112,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,130.0,,,230000.0
tunisia_real_estate,10113,house,Tunis,Sidi El Bechir,Sidi El Bechir,Sidi El Bechir,114.0,,,200000.0
tunisia_real_estate,10114,land,Nabeul,Hammamet,Hammamet,Hammamet,450.0,0.0,0.0,112500.0
tunisia_real_estate,10121,land,Nabeul,Hammamet,Hammamet,Hammamet,600.0,0.0,0.0,132000.0
tunisia_real_estate,10124,land,Tunis,Ain Zaghouan,Ain Zaghouan,Ain Zaghouan,590.0,0.0,0.0,1800000.0
tunisia_real_estate,10127,apartment,Ben Arous,El Mourouj,El Mourouj,El Mourouj,116.0,,,278000.0
tunisia_real_estate,10128,apartment,Sousse,Sousse Jaouhara,Sousse Jaouhara,Sousse Jaouhara,85.0,,,157000.0
tunisia_real_estate,10130,land,Nabeul,Soliman,Soliman,Soliman,15000.0,0.0,0.0,700000.0
tunisia_real_estate,10133,house,Tunis,La Marsa,La Marsa,La Marsa,1154.0,,,3900000.0
tunisia_real_estate,10134,apartment,Nabeul,Korba,Korba,Korba,227.0,,,395000.0
tunisia_real_estate,10135,house,Sousse,Sousse Riadh,Sousse Riadh,Sousse Riadh,330.0,,,260000.0
tunisia_real_estate,10136,land,Ariana,Kalaat Landlous,Kalaat Landlous,Kalaat Landlous,1000.0,0.0,0.0,250000.0
tunisia_real_estate,10137,house,Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Hammam El Ghezaz,357.0,,,500000.0
tunisia_real_estate,10140,house,Ariana,Raoued,Raoued,Raoued,300.0,,,660000.0
tunisia_real_estate,10142,apartment,Ben Arous,Ben Arous,Ben Arous,Ben Arous,60.0,,,85000.0
tunisia_real_estate,10144,house,Nabeul,Beni Khiar,Beni Khiar,Beni Khiar,796.0,,,1200000.0
tunisia_real_estate,10145,house,Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Hammam El Ghezaz,175.0,,,440000.0
tunisia_real_estate,10152,land,Ariana,La Soukra,La Soukra,La Soukra,543.0,0.0,0.0,300000.0
tunisia_real_estate,10154,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,375.0,,,780000.0
tunisia_real_estate,10155,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,303.0,,,700000.0
tunisia_real_estate,10156,apartment,Sfax,Sfax Sud,Sfax Sud,Sfax Sud,139.0,,,230000.0
tunisia_real_estate,10157,land,Nabeul,Bou Argoub,Bou Argoub,Bou Argoub,3265.0,0.0,0.0,261200.0
tunisia_real_estate,10159,land,Sousse,Akouda,Akouda,Akouda,14320.0,0.0,0.0,716000.0
tunisia_real_estate,10160,house,Nabeul,Kelibia,Kelibia,Kelibia,150.0,,,300000.0
tunisia_real_estate,10162,land,Tunis,Ain Zaghouan,Ain Zaghouan,Ain Zaghouan,415.0,0.0,0.0,750000.0
tunisia_real_estate,10163,land,Sousse,Akouda,Akouda,Akouda,3500.0,0.0,0.0,595000.0
tunisia_real_estate,10164,land,Monastir,Bekalta,Bekalta,Bekalta,1000.0,0.0,0.0,650000.0
tunisia_real_estate,10166,land,Ariana,Sidi Thabet,Sidi Thabet,Sidi Thabet,300.0,0.0,0.0,150000.0
tunisia_real_estate,10176,house,Tunis,Carthage,Carthage,Carthage,878.0,,,5500000.0
tunisia_real_estate,10178,house,Tunis,Sidi El Bechir,Sidi El Bechir,Sidi El Bechir,460.0,,,1800000.0
tunisia_real_estate,10184,apartment,Sousse,Sousse Jaouhara,Sousse Jaouhara,Sousse Jaouhara,200.0,,,450000.0
tunisia_real_estate,10186,house,Nabeul,Kelibia,Kelibia,Kelibia,490.0,,,250000.0
tunisia_real_estate,10187,land,Sousse,Akouda,Akouda,Akouda,2029.0,0.0,0.0,180000.0
tunisia_real_estate,10189,apartment,Nabeul,Hammamet,Hammamet,Hammamet,118.0,,,420000.0
tunisia_real_estate,10195,land,Sousse,Akouda,Akouda,Akouda,616.0,0.0,0.0,520000.0
tunisia_real_estate,10196,land,Nabeul,Hammamet,Hammamet,Hammamet,2000.0,0.0,0.0,400000.0
tunisia_real_estate,10197,house,Nabeul,Hammamet,Hammamet,Hammamet,200.0,,,320000.0
tunisia_real_estate,10198,house,Nabeul,Kelibia,Kelibia,Kelibia,100.0,,,140000.0
tunisia_real_estate,10200,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,350.0,,,380000.0
tunisia_real_estate,10201,house,Tunis,La Marsa,La Marsa,La Marsa,360.0,,,900000.0
tunisia_real_estate,10203,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,45.0,,,145000.0
tunisia_real_estate,10204,land,Sfax,Sakiet Ezzit,Sakiet Ezzit,Sakiet Ezzit,1036.0,0.0,0.0,400000.0
tunisia_real_estate,10206,house,Ariana,Raoued,Raoued,Raoued,500.0,,,330000.0
tunisia_real_estate,10208,apartment,Tunis,Carthage,Carthage,Carthage,157.0,,,350000.0
tunisia_real_estate,10211,apartment,Ben Arous,Hammam Chatt,Hammam Chatt,Hammam Chatt,100.0,,,195000.0
tunisia_real_estate,10217,land,Nabeul,Hammamet,Hammamet,Hammamet,230.0,0.0,0.0,27600.0
tunisia_real_estate,10222,land,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,1207.0,0.0,0.0,2112250.0
tunisia_real_estate,10233,house,Nabeul,Nabeul,Nabeul,Nabeul,640.0,,,1600000.0
tunisia_real_estate,10236,apartment,Mahdia,Mahdia,Mahdia,Mahdia,70.0,,,100000.0
tunisia_real_estate,10240,house,Tunis,Carthage,Carthage,Carthage,500.0,,,2000000.0
tunisia_real_estate,10243,apartment,Tunis,Carthage,Carthage,Carthage,120.0,,,320000.0
tunisia_real_estate,10245,apartment,Ben Arous,Nouvelle Medina,Nouvelle Medina,Nouvelle Medina,100.0,,,240000.0
tunisia_real_estate,10247,land,Sousse,Kalaa Essghira,Kalaa Essghira,Kalaa Essghira,422.0,0.0,0.0,550000.0
tunisia_real_estate,10248,house,Ben Arous,Mohamadia,Mohamadia,Mohamadia,104.0,,,160000.0
tunisia_real_estate,10252,land,Sfax,Sakiet Ezzit,Sakiet Ezzit,Sakiet Ezzit,36000.0,0.0,0.0,480000.0
tunisia_real_estate,10253,house,Nabeul,Kelibia,Kelibia,Kelibia,204.0,,,320000.0
tunisia_real_estate,10256,apartment,Tunis,La Medina,La Medina,La Medina,93.0,,,190000.0
tunisia_real_estate,10258,land,Manouba,Mannouba,Mannouba,Mannouba,257.0,0.0,0.0,167000.0
tunisia_real_estate,10261,apartment,Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Hammam El Ghezaz,65.0,,,137000.0
tunisia_real_estate,10263,land,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,1044.0,0.0,0.0,1044000.0
tunisia_real_estate,10264,house,Nabeul,Soliman,Soliman,Soliman,135.0,,,135000.0
tunisia_real_estate,10265,land,Nabeul,Hammamet,Hammamet,Hammamet,5000.0,0.0,0.0,350000.0
tunisia_real_estate,10270,apartment,Monastir,Monastir,Monastir,Monastir,55.0,,,120000.0
tunisia_real_estate,10273,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,420.0,,,1200000.0
tunisia_real_estate,10275,apartment,Tunis,Carthage,Carthage,Carthage,135.0,,,300000.0
tunisia_real_estate,10278,house,Tunis,La Marsa,La Marsa,La Marsa,180.0,,,600000.0
tunisia_real_estate,10287,house,Ben Arous,Hammam Chatt,Hammam Chatt,Hammam Chatt,620.0,,,650000.0
tunisia_real_estate,10288,house,Nabeul,Hammamet,Hammamet,Hammamet,376.0,,,550000.0
tunisia_real_estate,10291,land,Nabeul,Kelibia,Kelibia,Kelibia,150.0,0.0,0.0,51000.0
tunisia_real_estate,10293,land,Nabeul,Kelibia,Kelibia,Kelibia,250.0,0.0,0.0,42000.0
tunisia_real_estate,10296,land,Ariana,La Soukra,La Soukra,La Soukra,450.0,0.0,0.0,430000.0
tunisia_real_estate,10300,apartment,Ariana,La Soukra,La Soukra,La Soukra,96.0,,,190000.0
tunisia_real_estate,10303,house,Tunis,Cite El Khadra,Cite El Khadra,Cite El Khadra,115.0,,,265000.0
tunisia_real_estate,10306,house,Ben Arous,Hammam Chatt,Hammam Chatt,Hammam Chatt,762.0,,,1280000.0
tunisia_real_estate,10307,house,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,397.0,,,250000.0
tunisia_real_estate,10309,house,Nabeul,Dar Chaabane Elfehri,Dar Chaabane Elfehri,Dar Chaabane Elfehri,150.0,,,750000.0
tunisia_real_estate,10310,apartment,Tunis,La Marsa,La Marsa,La Marsa,60.0,,,198000.0
tunisia_real_estate,10314,house,Sousse,Kalaa Essghira,Kalaa Essghira,Kalaa Essghira,200.0,,,450000.0
tunisia_real_estate,10315,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,70.0,,,220000.0
tunisia_real_estate,10316,apartment,Nabeul,Hammamet,Hammamet,Hammamet,111.0,,,538600.0
tunisia_real_estate,10318,land,Nabeul,Grombalia,Grombalia,Grombalia,17000.0,0.0,0.0,720000.0
tunisia_real_estate,10326,apartment,Sousse,Akouda,Akouda,Akouda,180.0,,,170000.0
tunisia_real_estate,10329,land,Tunis,La Marsa,La Marsa,La Marsa,380.0,0.0,0.0,266000.0
tunisia_real_estate,10331,land,Nabeul,Kelibia,Kelibia,Kelibia,1149.0,0.0,0.0,135000.0
tunisia_real_estate,10335,apartment,Ben Arous,El Mourouj,El Mourouj,El Mourouj,82.0,,,120000.0
tunisia_real_estate,10337,apartment,Bizerte,Bizerte Nord,Bizerte Nord,Bizerte Nord,136.0,,,295000.0
tunisia_real_estate,10343,land,Ben Arous,Ben Arous,Ben Arous,Ben Arous,1752.0,0.0,0.0,2500000.0
tunisia_real_estate,10345,house,Tunis,El Kram,El Kram,El Kram,550.0,,,700000.0
tunisia_real_estate,10346,land,Ariana,La Soukra,La Soukra,La Soukra,1416.0,0.0,0.0,1416000.0
tunisia_real_estate,10348,apartment,Tunis,El Menzah,El Menzah,El Menzah,180.0,,,450000.0
tunisia_real_estate,10356,house,Ariana,Raoued,Raoued,Raoued,1284.0,,,1150000.0
tunisia_real_estate,10358,land,Nabeul,Korba,Korba,Korba,10000.0,0.0,0.0,200000.0
tunisia_real_estate,10360,land,Tunis,La Marsa,La Marsa,La Marsa,574.0,0.0,0.0,1951600.0
tunisia_real_estate,10362,house,Nabeul,Soliman,Soliman,Soliman,200.0,,,350000.0
tunisia_real_estate,10363,apartment,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,50.0,,,220000.0
tunisia_real_estate,10364,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,604.0,,,650000.0
tunisia_real_estate,10366,house,Ariana,Raoued,Raoued,Raoued,200.0,,,230000.0
tunisia_real_estate,10369,house,Nabeul,Hammamet,Hammamet,Hammamet,423.0,,,1350000.0
tunisia_real_estate,10370,apartment,Nabeul,Kelibia,Kelibia,Kelibia,80.0,,,110000.0
tunisia_real_estate,10373,land,Nabeul,Hammamet,Hammamet,Hammamet,1000.0,0.0,0.0,200000.0
tunisia_real_estate,10374,apartment,Tunis,La Marsa,La Marsa,La Marsa,110.0,,,260000.0
tunisia_real_estate,10381,land,Tunis,Ain Zaghouan,Ain Zaghouan,Ain Zaghouan,582.0,0.0,0.0,931200.0
tunisia_real_estate,10383,house,Tunis,La Marsa,La Marsa,La Marsa,1100.0,,,3700000.0
tunisia_real_estate,10386,apartment,Le Kef,Le Kef Est,Le Kef Est,Le Kef Est,100.0,,,105000.0
tunisia_real_estate,10387,land,Manouba,Mannouba,Mannouba,Mannouba,1358.0,0.0,0.0,475300.0
tunisia_real_estate,10389,land,Nabeul,Nabeul,Nabeul,Nabeul,2000.0,0.0,0.0,100000.0
tunisia_real_estate,10391,apartment,Tunis,El Omrane Superieur,El Omrane Superieur,El Omrane Superieur,100.0,,,160000.0
tunisia_real_estate,10392,land,Sfax,Sfax Sud,Sfax Sud,Sfax Sud,423.0,0.0,0.0,130000.0
tunisia_real_estate,10393,house,Sousse,Sousse Ville,Sousse Ville,Sousse Ville,420.0,,,1092000.0
tunisia_real_estate,10399,land,Sousse,Akouda,Akouda,Akouda,370.0,0.0,0.0,166500.0
tunisia_real_estate,10401,apartment,Tunis,La Marsa,La Marsa,La Marsa,200.0,,,780000.0
tunisia_real_estate,10402,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,125.0,,,385000.0
tunisia_real_estate,10404,house,Ariana,Mnihla,Mnihla,Mnihla,300.0,,,290000.0
tunisia_real_estate,10411,apartment,Tunis,El Omrane Superieur,El Omrane Superieur,El Omrane Superieur,110.0,,,160000.0
tunisia_real_estate,10413,house,Nabeul,El Haouaria,El Haouaria,El Haouaria,382.0,,,330000.0
tunisia_real_estate,10415,apartment,Tunis,La Marsa,La Marsa,La Marsa,70.0,,,180000.0
tunisia_real_estate,10416,apartment,Ariana,Raoued,Raoued,Raoued,88.0,,,170000.0
tunisia_real_estate,10417,house,Tunis,El Omrane Superieur,El Omrane Superieur,El Omrane Superieur,685.0,,,810000.0
tunisia_real_estate,10419,land,Manouba,Mannouba,Mannouba,Mannouba,304.0,0.0,0.0,189000.0
tunisia_real_estate,10423,apartment,Tunis,Ain Zaghouan,Ain Zaghouan,Ain Zaghouan,350.0,,,580000.0
tunisia_real_estate,10424,land,Ariana,Raoued,Raoued,Raoued,400.0,0.0,0.0,300000.0
tunisia_real_estate,10426,land,Nabeul,Kelibia,Kelibia,Kelibia,306.0,0.0,0.0,110000.0
tunisia_real_estate,10428,apartment,Tunis,Bab Bhar,Bab Bhar,Bab Bhar,40.0,,,70000.0
tunisia_real_estate,10430,land,Sousse,Akouda,Akouda,Akouda,909.0,0.0,0.0,318150.0
tunisia_real_estate,10435,apartment,Nabeul,Kelibia,Kelibia,Kelibia,125.0,,,180000.0
tunisia_real_estate,10438,land,Monastir,Monastir,Monastir,Monastir,852.0,0.0,0.0,1100000.0
tunisia_real_estate,10439,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,520.0,,,1250000.0
tunisia_real_estate,10440,house,Sousse,Sousse Jaouhara,Sousse Jaouhara,Sousse Jaouhara,156.0,,,238000.0
tunisia_real_estate,10442,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,567.0,,,1050000.0
tunisia_real_estate,10445,land,Le Kef,Le Kef Est,Le Kef Est,Le Kef Est,10000.0,0.0,0.0,220000.0
tunisia_real_estate,10448,apartment,Sousse,Akouda,Akouda,Akouda,31.0,,,140000.0
tunisia_real_estate,10449,house,Bizerte,Ras Jebel,Ras Jebel,Ras Jebel,2000.0,,,777777.0
tunisia_real_estate,10450,land,Tunis,La Marsa,La Marsa,La Marsa,3200.0,0.0,0.0,4500000.0
tunisia_real_estate,10451,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,200.0,,,270000.0
tunisia_real_estate,10454,apartment,Ariana,La Soukra,La Soukra,La Soukra,110.0,,,255000.0
tunisia_real_estate,10456,apartment,Tunis,El Menzah,El Menzah,El Menzah,150.0,,,245000.0
tunisia_real_estate,10459,land,Sousse,Sousse Jaouhara,Sousse Jaouhara,Sousse Jaouhara,440.0,0.0,0.0,528000.0
tunisia_real_estate,10465,land,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,210.0,0.0,0.0,190000.0
tunisia_real_estate,10466,land,Nabeul,Hammamet,Hammamet,Hammamet,1200.0,0.0,0.0,4800000.0
tunisia_real_estate,10468,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,470.0,,,1500000.0
tunisia_real_estate,10469,land,Sousse,Kalaa El Kebira,Kalaa El Kebira,Kalaa El Kebira,5360.0,0.0,0.0,643000.0
tunisia_real_estate,10473,apartment,Sousse,Sousse Jaouhara,Sousse Jaouhara,Sousse Jaouhara,180.0,,,350000.0
tunisia_real_estate,10474,apartment,Ben Arous,El Mourouj,El Mourouj,El Mourouj,80.0,,,112000.0
tunisia_real_estate,10478,land,Medenine,Djerba - Houmet Essouk,Djerba - Houmet Essouk,Djerba - Houmet Essouk,1146.0,0.0,0.0,160000.0
tunisia_real_estate,10479,land,Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Hammam El Ghezaz,238.0,0.0,0.0,110000.0
tunisia_real_estate,10483,land,Nabeul,Soliman,Soliman,Soliman,1000.0,0.0,0.0,180000.0
tunisia_real_estate,10485,apartment,Sousse,Sousse Ville,Sousse Ville,Sousse Ville,84.0,,,269000.0
tunisia_real_estate,10488,house,Sousse,Sousse Riadh,Sousse Riadh,Sousse Riadh,274.0,,,385000.0
tunisia_real_estate,10490,house,Mahdia,Mahdia,Mahdia,Mahdia,1021.0,,,1200000.0
tunisia_real_estate,10494,land,Monastir,Monastir,Monastir,Monastir,290.0,0.0,0.0,406000.0
tunisia_real_estate,10495,land,Monastir,Monastir,Monastir,Monastir,356.0,0.0,0.0,356000.0
tunisia_real_estate,10496,apartment,Tunis,La Marsa,La Marsa,La Marsa,110.0,,,370000.0
tunisia_real_estate,10497,house,Tunis,Sidi El Bechir,Sidi El Bechir,Sidi El Bechir,420.0,,,720000.0
tunisia_real_estate,10499,house,Nabeul,Beni Khiar,Beni Khiar,Beni Khiar,350.0,,,980000.0
tunisia_real_estate,10502,land,Bizerte,Bizerte Nord,Bizerte Nord,Bizerte Nord,430.0,0.0,0.0,280000.0
tunisia_real_estate,10504,land,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,700.0,0.0,0.0,290000.0
tunisia_real_estate,10505,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,168.0,,,400000.0
tunisia_real_estate,10506,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,105.0,,,129000.0
tunisia_real_estate,10507,apartment,Nabeul,Hammamet,Hammamet,Hammamet,95.0,,,430000.0
tunisia_real_estate,10509,land,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,659.0,0.0,0.0,856700.0
tunisia_real_estate,10510,land,Kasserine,Kasserine Sud,Kasserine Sud,Kasserine Sud,500.0,0.0,0.0,75000.0
tunisia_real_estate,10512,land,Sousse,Akouda,Akouda,Akouda,728.0,0.0,0.0,150000.0
tunisia_real_estate,10517,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,26.0,,,150000.0
tunisia_real_estate,10518,apartment,Manouba,Mannouba,Mannouba,Mannouba,87.0,,,145000.0
tunisia_real_estate,10523,apartment,Ariana,La Soukra,La Soukra,La Soukra,161.0,,,435000.0
tunisia_real_estate,10524,land,Tunis,El Menzah,El Menzah,El Menzah,1152.0,0.0,0.0,2900000.0
tunisia_real_estate,10525,land,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,444.0,0.0,0.0,280000.0
tunisia_real_estate,10535,apartment,Nabeul,Kelibia,Kelibia,Kelibia,72.0,,,216000.0
tunisia_real_estate,10538,land,Nabeul,Soliman,Soliman,Soliman,1000.0,0.0,0.0,320000.0
tunisia_real_estate,10541,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,170.0,,,330000.0
tunisia_real_estate,10543,house,Nabeul,Soliman,Soliman,Soliman,120.0,,,129000.0
tunisia_real_estate,10544,land,Ben Arous,Mornag,Mornag,Mornag,1000.0,0.0,0.0,40000.0
tunisia_real_estate,10545,apartment,Ariana,Mnihla,Mnihla,Mnihla,53.0,,,248000.0
tunisia_real_estate,10550,land,Medenine,Djerba - Midoun,Djerba - Midoun,Djerba - Midoun,1811.0,0.0,0.0,362200.0
tunisia_real_estate,10551,apartment,Bizerte,Bizerte Nord,Bizerte Nord,Bizerte Nord,85.0,,,200000.0
tunisia_real_estate,10554,house,Ariana,La Soukra,La Soukra,La Soukra,430.0,,,1430000.0
tunisia_real_estate,10558,land,Ariana,Raoued,Raoued,Raoued,230.0,0.0,0.0,115000.0
tunisia_real_estate,10559,land,Nabeul,Bou Argoub,Bou Argoub,Bou Argoub,3000.0,0.0,0.0,150000.0
tunisia_real_estate,10562,apartment,Nabeul,Hammamet,Hammamet,Hammamet,85.0,,,350000.0
tunisia_real_estate,10575,land,Ariana,La Soukra,La Soukra,La Soukra,623.0,0.0,0.0,280350.0
tunisia_real_estate,10577,land,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,466.0,0.0,0.0,466000.0
tunisia_real_estate,10579,land,Ben Arous,Bou Mhel El Bassatine,Bou Mhel El Bassatine,Bou Mhel El Bassatine,1046.0,0.0,0.0,680000.0
tunisia_real_estate,10580,land,Ariana,Sidi Thabet,Sidi Thabet,Sidi Thabet,3078.0,0.0,0.0,180000.0
tunisia_real_estate,10585,house,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,175.0,,,85000.0
tunisia_real_estate,10592,house,Ariana,La Soukra,La Soukra,La Soukra,842.0,,,1600000.0
tunisia_real_estate,10595,house,Nabeul,Hammamet,Hammamet,Hammamet,123.0,,,600000.0
tunisia_real_estate,10598,house,Tunis,La Marsa,La Marsa,La Marsa,110.0,,,400000.0
tunisia_real_estate,10599,house,Tunis,La Marsa,La Marsa,La Marsa,550.0,,,2300000.0
tunisia_real_estate,10601,land,Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Hammam El Ghezaz,200.0,0.0,0.0,70000.0
tunisia_real_estate,10604,apartment,Ben Arous,Fouchana,Fouchana,Fouchana,80.0,,,130000.0
tunisia_real_estate,10605,house,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,300.0,,,820000.0
tunisia_real_estate,10607,land,Ariana,La Soukra,La Soukra,La Soukra,474.0,0.0,0.0,355000.0
tunisia_real_estate,10608,apartment,Ben Arous,Bou Mhel El Bassatine,Bou Mhel El Bassatine,Bou Mhel El Bassatine,51.0,,,140000.0
tunisia_real_estate,10610,house,Nabeul,Kelibia,Kelibia,Kelibia,160.0,,,240000.0
tunisia_real_estate,10612,land,Sfax,Sfax Sud,Sfax Sud,Sfax Sud,833.0,0.0,0.0,220000.0
tunisia_real_estate,10615,apartment,Tunis,Ain Zaghouan,Ain Zaghouan,Ain Zaghouan,192.0,,,550000.0
tunisia_real_estate,10618,land,Ariana,La Soukra,La Soukra,La Soukra,200.0,0.0,0.0,950000.0
tunisia_real_estate,10619,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,100.0,,,235000.0
tunisia_real_estate,10620,land,Nabeul,Hammamet,Hammamet,Hammamet,250.0,0.0,0.0,17000.0
tunisia_real_estate,10621,house,Ariana,La Soukra,La Soukra,La Soukra,114.0,,,220000.0
tunisia_real_estate,10624,land,Nabeul,Hammamet,Hammamet,Hammamet,400.0,0.0,0.0,52000.0
tunisia_real_estate,10626,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,202.0,,,480000.0
tunisia_real_estate,10627,house,Nabeul,Hammamet,Hammamet,Hammamet,100.0,,,120000.0
tunisia_real_estate,10631,apartment,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,68.0,,,270000.0
tunisia_real_estate,10633,apartment,Ben Arous,El Mourouj,El Mourouj,El Mourouj,108.0,,,205000.0
tunisia_real_estate,10636,house,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,1400.0,,,1150000.0
tunisia_real_estate,10645,apartment,Ariana,La Soukra,La Soukra,La Soukra,59.0,,,250000.0
tunisia_real_estate,10646,house,Nabeul,Hammamet,Hammamet,Hammamet,620.0,,,2000000.0
tunisia_real_estate,10648,land,Nabeul,Hammamet,Hammamet,Hammamet,2084.0,0.0,0.0,330000.0
tunisia_real_estate,10649,apartment,Tunis,Ain Zaghouan,Ain Zaghouan,Ain Zaghouan,150.0,,,550000.0
tunisia_real_estate,10650,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,62.0,,,179000.0
tunisia_real_estate,10654,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,56.0,,,145000.0
tunisia_real_estate,10656,land,Manouba,Mornaguia,Mornaguia,Mornaguia,500.0,0.0,0.0,60000.0
tunisia_real_estate,10660,house,Nabeul,Kelibia,Kelibia,Kelibia,85.0,,,130000.0
tunisia_real_estate,10661,apartment,Tunis,Bab Bhar,Bab Bhar,Bab Bhar,104.0,,,440000.0
tunisia_real_estate,10665,apartment,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,89.0,,,270000.0
tunisia_real_estate,10668,apartment,Nabeul,Hammamet,Hammamet,Hammamet,100.0,,,270000.0
tunisia_real_estate,10670,land,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,411.0,0.0,0.0,290000.0
tunisia_real_estate,10671,house,Tunis,La Marsa,La Marsa,La Marsa,870.0,,,3300000.0
tunisia_real_estate,10675,land,Bizerte,Menzel Bourguiba,Menzel Bourguiba,Menzel Bourguiba,302.0,0.0,0.0,99660.0
tunisia_real_estate,10682,apartment,Mahdia,Mahdia,Mahdia,Mahdia,81.0,,,185000.0
tunisia_real_estate,10689,land,Sousse,Sousse Riadh,Sousse Riadh,Sousse Riadh,264.0,0.0,0.0,84480.0
tunisia_real_estate,10690,apartment,Ariana,La Soukra,La Soukra,La Soukra,260.0,,,1200000.0
tunisia_real_estate,10692,apartment,Nabeul,Nabeul,Nabeul,Nabeul,120.0,,,430000.0
tunisia_real_estate,10696,land,Sfax,Sakiet Ezzit,Sakiet Ezzit,Sakiet Ezzit,2169.0,0.0,0.0,651000.0
tunisia_real_estate,10698,land,Zaghouan,Zaghouan,Zaghouan,Zaghouan,8000.0,0.0,0.0,120000.0
tunisia_real_estate,10701,land,Ariana,Ariana Ville,Ariana Ville,Ariana Ville,1021.0,0.0,0.0,1800000.0
tunisia_real_estate,10702,land,Nabeul,Hammamet,Hammamet,Hammamet,350.0,0.0,0.0,112000.0
tunisia_real_estate,10705,house,Tunis,El Menzah,El Menzah,El Menzah,250.0,,,750000.0
tunisia_real_estate,10707,apartment,Tunis,Ain Zaghouan,Ain Zaghouan,Ain Zaghouan,122.0,,,520000.0
tunisia_real_estate,10708,land,Nabeul,Hammamet,Hammamet,Hammamet,327.0,0.0,0.0,277950.0
tunisia_real_estate,10710,land,Medenine,Djerba - Midoun,Djerba - Midoun,Djerba - Midoun,1061.0,0.0,0.0,3200000.0
tunisia_real_estate,10712,house,Tunis,La Marsa,La Marsa,La Marsa,1050.0,,,3000000.0
tunisia_real_estate,10715,house,Sfax,Sakiet Ezzit,Sakiet Ezzit,Sakiet Ezzit,370.0,,,730000.0
tunisia_real_estate,10717,apartment,Ariana,La Soukra,La Soukra,La Soukra,152.0,,,428000.0
tunisia_real_estate,10718,land,Ariana,Raoued,Raoued,Raoued,530.0,0.0,0.0,390000.0
tunisia_real_estate,10719,apartment,Ariana,Ettadhamen,Ettadhamen,Ettadhamen,90.0,,,85000.0
tunisia_real_estate,10722,apartment,Sousse,Hammam Sousse,Hammam Sousse,Hammam Sousse,164.0,,,450000.0
tunisia_real_estate,10723,land,Ariana,Raoued,Raoued,Raoued,497.0,0.0,0.0,173950.0
tunisia_real_estate,10725,house,Nabeul,Hammamet,Hammamet,Hammamet,591.0,,,900000.0
